indicator_id,조사연도,주기,조사명,학교급,대분류코드,대분류,소주제코드,소주제,응답주체,지표명,통계유형,시계열비교가능,응답수,결측수,평균,표준편차,중앙값,백분위25,백분위75,절사평균,환산100,상위2선지비율,긍정응답률
PR_SAT_DETAIL_02,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 2)자녀의 특기와 적성을 잘 계발해주고 있다,likert,Y,1482,0,3.3077,0.7991,3.0,3.0,4.0,,57.69,36.44,
PR_SAT_DETAIL_03,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 3)자녀의 수준에 맞게 잘 가르치고 있다,likert,Y,5948,0,3.4185,0.7827,3.0,3.0,4.0,,60.46,45.14,
PR_SAT_DETAIL_03,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 3)자녀의 수준에 맞게 잘 가르치고 있다,likert,Y,1482,0,3.4906,0.7727,3.0,3.0,4.0,,62.26,48.99,
PR_SAT_DETAIL_04,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 4)자녀의 학교생활에 대하여 잘 알려준다,likert,Y,5948,0,3.4296,0.8731,3.0,3.0,4.0,,60.74,47.86,
PR_SAT_DETAIL_04,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 4)자녀의 학교생활에 대하여 잘 알려준다,likert,Y,1482,0,3.504,0.8422,3.0,3.0,4.0,,62.6,49.8,
PR_SAT_DETAIL_05,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 5)자녀의 평가결과를 학부모에게 잘 전달한다,likert,Y,5948,0,3.6439,0.8507,4.0,3.0,4.0,,66.1,59.95,
PR_SAT_DETAIL_05,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 5)자녀의 평가결과를 학부모에게 잘 전달한다,likert,Y,1482,0,3.753,0.837,4.0,3.0,4.0,,68.83,64.1,
PR_SAT_DETAIL_06,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 6)자녀의 흥미와 적성에 맞는 교육을 하고 있다,likert,Y,5948,0,3.2485,0.847,3.0,3.0,4.0,,56.21,35.51,
PR_SAT_DETAIL_06,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 6)자녀의 흥미와 적성에 맞는 교육을 하고 있다,likert,Y,1482,0,3.3354,0.7917,3.0,3.0,4.0,,58.38,37.99,
PR_SAT_DETAIL_07,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 7)학교운영위원회는 학부모들의 의견을 잘 수렴한다,likert,Y,5948,0,3.3117,0.8027,3.0,3.0,4.0,,57.79,37.66,
PR_SAT_DETAIL_07,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 7)학교운영위원회는 학부모들의 의견을 잘 수렴한다,likert,Y,1482,0,3.3671,0.771,3.0,3.0,4.0,,59.18,38.93,
PR_SAT_DETAIL_08,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,"학교에 대한 세부적인 만족도 - 8)교사, 학부모, 학생들이 협의하여 학교운영을 자율적으로 하고 있다",likert,Y,5948,0,3.4016,0.7938,3.0,3.0,4.0,,60.04,43.41,
PR_SAT_DETAIL_08,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,"학교에 대한 세부적인 만족도 - 8)교사, 학부모, 학생들이 협의하여 학교운영을 자율적으로 하고 있다",likert,Y,1482,0,3.4818,0.7629,3.0,3.0,4.0,,62.04,47.1,
PR_SAT_DETAIL_09,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 9)학습에 불편하지 않게 교육시설과 환경을 잘 갖추고 있다,likert,Y,5948,0,3.5358,0.7866,4.0,3.0,4.0,,63.4,52.86,
PR_SAT_DETAIL_09,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 9)학습에 불편하지 않게 교육시설과 환경을 잘 갖추고 있다,likert,Y,1482,0,3.587,0.787,4.0,3.0,4.0,,64.68,55.6,
PR_SAT_DETAIL_10,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 10)학생의 안전을 위해 노력하고 있다,likert,Y,5948,0,3.7549,0.7407,4.0,3.0,4.0,,68.87,65.03,
PR_SAT_DETAIL_10,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 10)학생의 안전을 위해 노력하고 있다,likert,Y,1482,0,3.8043,0.7401,4.0,3.0,4.0,,70.11,68.29,
ST_SAT_DETAIL_01,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 1)학습능력 신장,likert,Y,8884,0,3.5442,0.8765,4.0,3.0,4.0,,63.61,51.06,
ST_SAT_DETAIL_01,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 1)학습능력 신장,likert,Y,5173,0,3.5623,0.9366,4.0,3.0,4.0,,64.06,51.96,
ST_SAT_DETAIL_02,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 2)특기적성 신장,likert,Y,8884,0,3.4043,0.9385,3.0,3.0,4.0,,60.11,43.8,
ST_SAT_DETAIL_02,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 2)특기적성 신장,likert,Y,5173,0,3.4394,0.9961,3.0,3.0,4.0,,60.98,46.47,
ST_SAT_DETAIL_03,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 3)진로상담,likert,조건부,8884,0,3.5419,0.9442,4.0,3.0,4.0,,63.55,51.44,
ST_SAT_DETAIL_03,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 3)진로상담,likert,조건부,5173,0,3.5842,0.9588,4.0,3.0,4.0,,64.6,53.32,
ST_SAT_DETAIL_04,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 4)학교급식,likert,Y,8884,0,3.311,1.204,3.0,3.0,4.0,,57.78,45.69,
ST_SAT_DETAIL_04,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 4)학교급식,likert,Y,5173,0,3.7568,1.0767,4.0,3.0,5.0,,68.92,61.71,
ST_SAT_DETAIL_05,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 5)다양한 학습 프로그램,likert,Y,8884,0,3.4385,0.9415,3.0,3.0,4.0,,60.96,45.66,
ST_SAT_DETAIL_05,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 5)다양한 학습 프로그램,likert,Y,5173,0,3.5737,0.956,4.0,3.0,4.0,,64.34,52.7,
ST_SAT_DETAIL_06,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 6)교육시설과 환경,likert,Y,8884,0,3.5053,0.93,3.0,3.0,4.0,,62.63,49.43,
ST_SAT_DETAIL_06,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학생,세부적인 만족도 - 6)교육시설과 환경,likert,Y,5173,0,3.562,0.9695,4.0,3.0,4.0,,64.05,54.71,
TR_SAT_DETAIL_01,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,교사,학교만족도(세부) - 1)학교의 비전 및 중점추진사항,likert,Y,5189,0,3.8372,0.8526,4.0,3.0,4.0,,70.93,67.1,
TR_SAT_DETAIL_01,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,교사,학교만족도(세부) - 1)학교의 비전 및 중점추진사항,likert,Y,2800,0,3.7907,0.8464,4.0,3.0,4.0,,69.77,67.11,
TR_SAT_DETAIL_02,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,교사,학교만족도(세부) - 2)학교운영 참여,likert,Y,5189,0,3.8244,0.8703,4.0,3.0,4.0,,70.61,66.99,
TR_SAT_DETAIL_02,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,교사,학교만족도(세부) - 2)학교운영 참여,likert,Y,2800,0,3.7071,0.8784,4.0,3.0,4.0,,67.68,62.21,
TR_SAT_DETAIL_03,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,교사,학교만족도(세부) - 3)교수-학습 활동 결과,likert,Y,5189,0,3.953,0.7605,4.0,3.0,4.0,,73.82,74.06,
TR_SAT_DETAIL_03,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,교사,학교만족도(세부) - 3)교수-학습 활동 결과,likert,Y,2800,0,3.9054,0.7811,4.0,3.0,4.0,,72.63,73.64,
TR_SAT_DETAIL_04,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,교사,학교만족도(세부) - 4)새로운 교육활동 시도,likert,Y,5189,0,3.9125,0.8136,4.0,3.0,4.0,,72.81,71.11,
TR_SAT_DETAIL_04,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,교사,학교만족도(세부) - 4)새로운 교육활동 시도,likert,Y,2800,0,3.8246,0.8593,4.0,3.0,4.0,,70.62,67.86,
PR_ASPIRE_01,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1001,교육포부,학부모,교육포부 - 교육포부,likert,Y,5948,0,3.2875,0.9046,3.0,3.0,4.0,,57.19,27.0,
PR_ASPIRE_01,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1001,교육포부,학부모,교육포부 - 교육포부,likert,Y,1482,0,3.3023,0.8542,3.0,3.0,4.0,,57.56,27.33,
ST_ASPIRE_01,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,likert,Y,8884,0,3.3721,1.4131,3.0,3.0,4.0,,47.44,22.9,
ST_ASPIRE_01,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,likert,Y,5173,0,3.3783,1.4174,3.0,3.0,4.0,,47.57,21.81,
PR_CAREER_01,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 1)학교 담임교사와 상담(전화 상담 및 비대면 상담 포함),binary,Y,5948,0,1.29,0.4538,1.0,1.0,2.0,,,,
PR_CAREER_01,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 1)학교 담임교사와 상담(전화 상담 및 비대면 상담 포함),binary,Y,1482,0,1.2692,0.4437,1.0,1.0,2.0,,,,
PR_CAREER_02,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 2)학교 진로담당교사와 상담(전화 상담 및 비대면 상담 포함),binary,Y,5948,0,1.8517,0.3554,2.0,2.0,2.0,,,,
PR_CAREER_02,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 2)학교 진로담당교사와 상담(전화 상담 및 비대면 상담 포함),binary,Y,1482,0,1.7699,0.421,2.0,2.0,2.0,,,,
PR_CAREER_03,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 3)학교 교과담당교사와 상담(전화 상담 및 비대면 상담 포함),binary,Y,5948,0,1.8904,0.3124,2.0,2.0,2.0,,,,
PR_CAREER_03,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 3)학교 교과담당교사와 상담(전화 상담 및 비대면 상담 포함),binary,Y,1482,0,1.8077,0.3942,2.0,2.0,2.0,,,,
PR_CAREER_04,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 4)사교육종사자(학원강사, 과외교사, 입시진로 컨설팅 회사 등)와 상담",binary,Y,5948,0,1.3608,0.4803,1.0,1.0,2.0,,,,
PR_CAREER_04,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 4)사교육종사자(학원강사, 과외교사, 입시진로 컨설팅 회사 등)와 상담",binary,Y,1482,0,1.3401,0.4739,1.0,1.0,2.0,,,,
PR_CAREER_05,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",binary,Y,5948,0,1.5679,0.4954,2.0,1.0,2.0,,,,
PR_CAREER_05,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",binary,Y,1482,0,1.5061,0.5001,2.0,1.0,2.0,,,,
PR_CAREER_06,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,binary,조건부,5948,0,1.7924,0.4056,2.0,2.0,2.0,,,,
PR_CAREER_06,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,binary,조건부,1482,0,1.4676,0.4991,1.0,1.0,2.0,,,,
PR_CAREER_07,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,binary,Y,5948,0,1.4766,0.4995,1.0,1.0,2.0,,,,
PR_CAREER_07,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,binary,Y,1482,0,1.3043,0.4603,1.0,1.0,2.0,,,,
PR_CAREER_08,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",binary,Y,5948,0,1.5232,0.4995,2.0,1.0,2.0,,,,
PR_CAREER_08,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",binary,Y,1482,0,1.3623,0.4808,1.0,1.0,2.0,,,,
PR_CAREER_09,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,binary,Y,5948,0,1.3921,0.4883,1.0,1.0,2.0,,,,
PR_CAREER_09,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,binary,Y,1482,0,1.2571,0.4372,1.0,1.0,2.0,,,,
PR_CAREER_10,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 1)학교 담임교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,4223,1725,3.5091,0.8081,4.0,3.0,4.0,,62.73,52.19,
PR_CAREER_10,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 1)학교 담임교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,1083,399,4.0536,0.8117,4.0,4.0,5.0,,76.34,76.55,
PR_CAREER_11,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 2)학교 진로담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,882,5066,3.4127,0.8628,3.0,3.0,4.0,,60.32,48.19,
PR_CAREER_11,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 2)학교 진로담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,341,1141,3.9238,0.8437,4.0,3.0,5.0,,73.09,70.97,
PR_CAREER_12,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 3)학교 교과담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,652,5296,3.4325,0.8587,3.0,3.0,4.0,,60.81,48.77,
PR_CAREER_12,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 3)학교 교과담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,285,1197,3.9439,0.8246,4.0,3.0,5.0,,73.6,73.68,
PR_CAREER_13,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 4)사교육종사자(학원강사, 과외교사, 입시진로 컨설팅 회사 등)와 상담",likert,Y,3802,2146,3.455,0.7445,3.0,3.0,4.0,,61.38,48.4,
PR_CAREER_13,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 4)사교육종사자(학원강사, 과외교사, 입시진로 컨설팅 회사 등)와 상담",likert,Y,978,504,3.9458,0.6635,4.0,4.0,4.0,,73.65,77.4,
PR_CAREER_14,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",likert,Y,2570,3378,3.2899,0.7422,3.0,3.0,4.0,,57.25,37.9,
PR_CAREER_14,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",likert,Y,732,750,3.7828,0.7214,4.0,3.0,4.0,,69.57,66.94,
PR_CAREER_15,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,likert,조건부,1235,4713,3.4988,0.7769,4.0,3.0,4.0,,62.47,51.98,
PR_CAREER_15,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,likert,조건부,789,693,4.0684,0.6686,4.0,4.0,4.0,,76.71,82.76,
PR_CAREER_16,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,likert,Y,3113,2835,3.2936,0.7342,3.0,3.0,4.0,,57.34,38.0,
PR_CAREER_16,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,likert,Y,1031,451,3.8099,0.686,4.0,3.0,4.0,,70.25,68.19,
PR_CAREER_17,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",likert,Y,2836,3112,3.299,0.7177,3.0,3.0,4.0,,57.48,37.31,
PR_CAREER_17,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",likert,Y,945,537,3.6889,0.68,4.0,3.0,4.0,,67.22,62.65,
PR_CAREER_18,2021,1주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,likert,Y,3616,2332,3.3308,0.7277,3.0,3.0,4.0,,58.27,39.63,
PR_CAREER_18,2025,2주기,경기학교교육실태조사,중학교,C10,진로·진학,S1002,진로·진학 준비,학부모,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,likert,Y,1101,381,3.7593,0.687,4.0,3.0,4.0,,68.98,65.76,
TR_EFFICACY_01,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 1)학생들이 수업에 집중하지 않을 때 왜 그런지 이유를 파악할 수 있다,likert,Y,5189,0,4.1301,0.6496,4.0,4.0,5.0,,78.25,88.32,
TR_EFFICACY_01,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 1)학생들이 수업에 집중하지 않을 때 왜 그런지 이유를 파악할 수 있다,likert,Y,2800,0,3.9471,0.6449,4.0,4.0,4.0,,73.68,81.54,
TR_EFFICACY_02,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 2)학생들의 학업 능력에 대해 판단할 수 있다,likert,Y,5189,0,4.2114,0.6015,4.0,4.0,5.0,,80.29,91.89,
TR_EFFICACY_02,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 2)학생들의 학업 능력에 대해 판단할 수 있다,likert,Y,2800,0,4.1279,0.6049,4.0,4.0,4.0,,78.2,89.29,
TR_EFFICACY_03,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 3)수업에 대한 학생들의 관심 정도를 파악할 수 있다,likert,Y,5189,0,4.3592,0.5698,4.0,4.0,5.0,,83.98,96.26,
TR_EFFICACY_03,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 3)수업에 대한 학생들의 관심 정도를 파악할 수 있다,likert,Y,2800,0,4.245,0.5764,4.0,4.0,5.0,,81.12,93.14,
TR_EFFICACY_04,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 4)학생들이 학업에 흥미를 가지지 못하는 이유를 분석할 수 있다,likert,Y,5189,0,4.0291,0.6339,4.0,4.0,4.0,,75.73,84.22,
TR_EFFICACY_04,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 4)학생들이 학업에 흥미를 가지지 못하는 이유를 분석할 수 있다,likert,Y,2800,0,4.0032,0.6357,4.0,4.0,4.0,,75.08,83.25,
TR_EFFICACY_05,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 5)문제행동을 하는 학생들이 왜 그렇게 행동하는지 이유를 분석할 수 있다,likert,Y,5189,0,3.884,0.7281,4.0,3.0,4.0,,72.1,74.41,
TR_EFFICACY_05,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 5)문제행동을 하는 학생들이 왜 그렇게 행동하는지 이유를 분석할 수 있다,likert,Y,2800,0,3.8307,0.7383,4.0,3.0,4.0,,70.77,72.36,
TR_EFFICACY_06,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 6)생활지도를 할 때 학생 개인의 특성을 충분히  고려할 수 있다,likert,조건부,5189,0,4.0663,0.7149,4.0,4.0,5.0,,76.66,82.19,
TR_EFFICACY_06,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 6)생활지도를 할 때 학생 개인의 특성을 충분히  고려할 수 있다,likert,조건부,2800,0,3.98,0.721,4.0,4.0,4.0,,74.5,79.32,
TR_EFFICACY_07,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 7)문제행동을 하는 학생을 보면 나의 지도에 따른 변화가능성을 예상할 수 있다,likert,조건부,5189,0,4.0366,0.7048,4.0,4.0,4.0,,75.92,82.85,
TR_EFFICACY_07,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101A,교사효능감,교사,교사효능감·교사의 사기 - 7)문제행동을 하는 학생을 보면 나의 지도에 따른 변화가능성을 예상할 수 있다,likert,조건부,2800,0,3.7293,0.8008,4.0,3.0,4.0,,68.23,66.89,
TR_EFFICACY_08,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101B,교사 사기,교사,교사효능감·교사의 사기 - 8)나는 책임감이 높다,likert,N,5189,0,4.0455,0.7799,4.0,4.0,5.0,,76.14,78.61,
TR_EFFICACY_08,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101B,교사 사기,교사,교사효능감·교사의 사기 - 8)나는 책임감이 높다,likert,N,2800,0,4.4561,0.6428,5.0,4.0,5.0,,86.4,92.93,
TR_EFFICACY_09,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101B,교사 사기,교사,교사효능감·교사의 사기 - 9)나는 열의를 갖고 근무한다,likert,Y,5189,0,4.2384,0.7177,4.0,4.0,5.0,,80.96,86.95,
TR_EFFICACY_09,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101B,교사 사기,교사,교사효능감·교사의 사기 - 9)나는 열의를 갖고 근무한다,likert,Y,2800,0,4.3739,0.6882,4.0,4.0,5.0,,84.35,90.29,
TR_EFFICACY_10,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101B,교사 사기,교사,교사효능감·교사의 사기 - 10)나는 교사로서 자부심을 갖고 있다,likert,Y,5189,0,4.2619,0.7734,4.0,4.0,5.0,,81.55,85.76,
TR_EFFICACY_10,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1101B,교사 사기,교사,교사효능감·교사의 사기 - 10)나는 교사로서 자부심을 갖고 있다,likert,Y,2800,0,4.1457,0.8782,4.0,4.0,5.0,,78.64,79.61,
